host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
0,36,2,3,2.0,2.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,4,1,2,1.0,1.0,1.0,4,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,31,1,7,2.0,3.0,2.0,2,2,14,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,16,2,2,1.0,1.0,2.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,2,1.0,2.0,1.0,2,3,60,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,8,1,3,1.0,1.0,1.0,4,1,7,9.0,9.0,10.0,10.0,10.0,9.0,0,1
0,2,1,3,1.0,1.0,2.0,3,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,8,4,2,1.0,1.0,2.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,3,1.0,1.0,2.0,5,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
1,1,1,2,1.0,1.0,2.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,16
0,1,1,6,2.0,2.0,3.0,4,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,20,2,2,1.0,1.0,2.0,3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,4,1.0,1.0,3.0,3,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,16
0,7,1,4,1.0,1.0,2.0,3,10,60,10.0,10.0,10.0,10.0,8.0,10.0,1,3
1,1,1,2,1.0,1.0,1.0,2,1,365,8.0,8.0,10.0,10.0,8.0,8.0,0,16
0,1,1,2,1.0,1.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,4,1,2,1.0,1.0,2.0,3,1,365,2.0,10.0,10.0,8.0,10.0,6.0,0,2
0,21,1,5,2.0,2.0,4.0,4,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,4,1.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,4,2,6,1.0,2.0,2.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,4,1.0,1.0,6.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,8,1,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,8,1,3,1.0,1.0,0.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
0,8,1,3,1.0,1.0,2.0,3,1,1125,10.0,10.0,9.0,10.0,10.0,10.0,1,9
0,12,2,1,1.0,1.0,1.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,2,1.0,1.0,2.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,3,1.0,1.0,3.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,4,1,4,1.0,1.0,3.0,3,2,1125,10.0,10.0,9.0,10.0,10.0,10.0,1,1
0,12,4,4,1.0,1.0,4.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,29,2,16,1.0,1.0,2.0,3,1,1125,6.0,4.0,10.0,10.0,10.0,10.0,1,1
0,17,1,3,1.0,1.0,3.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,6,1.0,2.0,2.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,2,2,1,1.0,1.0,1.0,1,1,365,10.0,9.0,10.0,10.0,10.0,10.0,1,1
0,1,1,7,1.0,2.0,3.0,4,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,3
0,29,2,10,1.0,1.0,1.0,3,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,10
0,4,1,4,1.0,2.0,2.0,3,2,1125,10.0,10.0,9.0,10.0,10.0,9.0,1,1
0,4,1,2,1.0,1.0,0.0,3,1,1000,9.0,9.0,10.0,10.0,10.0,9.0,1,10
0,2,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,9,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,2,1,1.0,1.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,2,1.0,1.0,1.0,2,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
0,3,2,1,1.0,1.0,2.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,6,1,3,1.0,1.0,2.0,5,2,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,0.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,4,1,2,1.0,1.0,2.0,4,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,3,1.0,1.0,3.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,2,3,1.0,1.0,3.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,5,2,1,1.0,1.0,1.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,26,2,3,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,2,1,3,1.0,1.0,1.0,9,4,30,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,7,1,4,1.0,2.0,3.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,2,2,5,1.0,2.0,3.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,2.0,1.0,1.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,4,1.0,1.0,1.0,2,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,2,2,2,2.0,1.0,2.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,2,1,6,1.0,2.0,2.0,6,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,2,1,1.0,1.0,1.0,2,1,21,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,1,1.0,1.0,1.0,4,5,130,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,4,1,2,1.0,1.0,1.0,5,4,14,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,4,1,4,2.0,2.0,4.0,3,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,2,1.0,1.0,1.0,2,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,8,1,3,1.0,1.0,0.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,1,1,3,1.0,1.0,1.0,3,1,28,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,33,4,2,1.0,1.0,3.0,5,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,2,1,3,1.0,1.0,0.0,5,5,365,5.0,5.0,5.0,5.0,5.0,5.0,0,7
1,4,2,2,1.0,1.0,0.0,2,1,1125,8.0,8.0,6.0,10.0,10.0,10.0,1,4
0,3,2,4,1.0,1.0,4.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,3,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,3,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,26,1,6,3.May,2.0,6.0,5,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,2.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,21,1,3,1.0,1.0,2.0,3,3,60,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,7,2,1,1.0,1.0,1.0,1,7,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,2
0,9,1,3,1.0,1.0,1.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,17,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,4,2,2,1.0,1.0,1.0,2,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,2,2,1125,10.0,8.0,10.0,8.0,10.0,10.0,1,3
0,1,1,3,1.0,1.0,1.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,6,2.0,3.0,6.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,15,1,3,1.0,3.0,3.0,2,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,4,1.0,1.0,3.0,2,1,365,6.0,7.0,9.0,8.0,9.0,8.0,1,13
0,16,1,4,1.0,2.0,2.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
1,4,1,5,1.0,2.0,4.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,49
0,11,2,2,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
1,1,1,8,2.0,3.0,4.0,9,2,1125,8.0,8.0,8.0,8.0,10.0,9.0,1,12
0,2,1,2,1.0,1.0,1.0,8,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,17,1,2,1.0,1.0,1.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,1,2,2,1.0,2.0,3.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,7,1,8,2.May,3.0,6.0,3,2,1125,10.0,10.0,10.0,10.0,9.0,9.0,1,4
1,4,1,4,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
0,8,2,1,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,4,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,13
0,2,1,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,2.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,8
0,26,2,2,1.0,2.0,3.0,1,3,29,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,1,5,1.0,2.0,2.0,5,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,8,2,1,1.0,1.0,1.0,2,1,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,8,1,3,1.0,1.0,0.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
0,5,1,6,2.0,3.0,4.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,1,1,4,1.0,1.0,2.0,4,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,46
0,5,1,6,2.0,3.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,3,1.0,2.0,2.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
1,9,1,4,1.0,2.0,3.0,3,5,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,6,1.0,1.0,2.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,13
1,1,2,3,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
1,1,2,3,1.0,1.0,1.0,7,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
0,8,1,6,1.0,2.0,2.0,3,31,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,15,2,3,1.0,2.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,2,4,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,1,1,3,1.0,1.0,1.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
1,14,1,2,1.0,1.0,1.0,3,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
1,7,1,4,2.0,2.0,2.0,4,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,3,1,6,1.0,3.0,4.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,3,1,6,1.0,3.0,4.0,4,1,1125,8.0,10.0,10.0,10.0,10.0,8.0,1,7
0,3,1,7,1.0,3.0,4.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,10,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,9,2,2,1.0,2.0,3.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,2,1,3,1.0,1.0,1.0,9,1,30,10.0,10.0,10.0,6.0,10.0,10.0,1,13
0,16,1,4,1.0,2.0,2.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,16,1,2,1.0,1.0,1.0,5,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,3,1.0,2.0,2.0,6,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,3,1.0,2.0,2.0,6,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,5,1,4,1.0,2.0,2.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,3,1.0,1.0,1.0,7,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,13
0,2,1,2,1.0,1.0,1.0,6,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,4,1,5,1.0,3.0,3.0,8,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,8,1,2,1.0,1.0,1.0,6,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,3,1,4,1.0,2.0,4.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,5,1,3,2.0,2.0,1.0,5,2,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,2,1.0,1.0,1.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,15,2,4,1.0,1.0,3.0,3,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,2
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
1,1,1,4,1.0,1.0,3.0,4,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
0,1,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,1,4,1.0,3.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,1,1,4,1.0,1.0,1.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,8,2.0,3.0,4.0,8,2,1125,10.0,10.0,8.0,10.0,10.0,9.0,1,12
0,3,2,3,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,5,1,2,1.0,2.0,2.0,2,1,4,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,3,1.0,1.0,1.0,3,15,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,1,2,1.0,2.0,2.0,2,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,7,1,4,1.0,1.0,1.0,9,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,3,2,4,2.0,2.0,4.0,7,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
0,3,2,3,1.0,1.0,2.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,3,2,1,1.0,1.0,1.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
0,2,1,6,1.0,2.0,2.0,4,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,2,2,1,1.0,1.0,1.0,1,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,23,2,2,1.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
1,1,1,3,1.0,1.0,2.0,4,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
0,12,4,2,1.0,1.0,2.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,3,1.0,1.0,3.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,4,1.0,1.0,4.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,4,2,1,1.0,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,8,1,2,1.0,1.0,1.0,5,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,8,1,2,1.0,1.0,1.0,7,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,2,1.0,1.0,1.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,5,1,4,1.0,2.0,2.0,9,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,4,2.0,2.0,2.0,8,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,1,1,2,1.0,1.0,1.0,4,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,2,1.0,1.0,1.0,8,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,2,1,2,1.0,1.0,1.0,9,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,8,1,6,1.0,1.0,3.0,3,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,2,1,3,1.0,1.0,2.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,3,1.0,1.0,1.0,2,3,60,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,12,1,3,1.0,2.0,2.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,4,1,4,1.0,1.0,1.0,4,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,1,1,3,1.0,1.0,1.0,3,3,60,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,3,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,11
0,3,1,5,1.0,2.0,5.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,9,1,4,1.0,1.0,1.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,27
0,12,2,1,1.0,1.0,1.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,2,1.0,1.0,2.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,3,1.0,1.0,3.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,4,1.0,1.0,4.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,8,1,2,1.0,1.0,1.0,3,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,12,1,3,1.0,1.0,3.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,12,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,5
0,1,1,4,1.0,1.0,2.0,2,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,5
0,12,2,2,1.0,1.0,1.0,3,1,150,9.0,9.0,10.0,10.0,10.0,8.0,0,5
0,3,2,2,1.0,1.0,1.0,1,1,30,6.0,6.0,10.0,10.0,8.0,8.0,1,3
0,8,1,6,1.0,2.0,3.0,3,10,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,17,1,3,1.0,1.0,1.0,7,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1,15,1,3,1.0,1.0,3.0,2,1,8,10.0,8.0,10.0,10.0,10.0,10.0,0,3
0,2,2,1,1.0,1.0,1.0,2,30,60,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,8,1,6,1.0,2.0,6.0,3,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,2,1,3,1.0,1.0,2.0,4,2,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,2,1.0,1.0,1.0,3,30,800,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,9,2,2,1.0,1.0,1.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,6,1.0,2.0,5.0,5,2,180,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,3,2,2,1.0,1.0,2.0,7,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,1,1,7,1.0,3.0,4.0,4,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,17,1,8,1.0,2.0,4.0,6,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,4,1.0,1.0,3.0,4,1,1125,8.0,10.0,8.0,9.0,10.0,8.0,1,11
1,1,1,2,1.0,1.0,1.0,5,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,1,2,2,1.0,1.0,2.0,2,1,120,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,21,1,3,1.0,1.0,2.0,5,1,14,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,10,2,2,1.0,1.0,1.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,2,1.0,1.0,1.0,3,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
0,22,1,2,1.0,1.0,1.0,2,60,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,2,1.0,1.0,2.0,2,7,365,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,11,2,1,1.0,1.0,1.0,2,7,8,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,32,2,2,1.0,1.0,1.0,2,1,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,5,1.0,2.0,2.0,4,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,6
0,1,2,4,1.0,1.0,3.0,2,1,365,10.0,9.0,10.0,10.0,10.0,10.0,0,2
0,4,2,2,1.0,1.0,1.0,3,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,8,1,3,1.0,1.0,0.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
0,8,1,3,1.0,1.0,0.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,22,2,1,1.0,1.0,0.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,4,1.0,3.0,4.0,3,30,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
1,21,1,3,1.0,1.0,2.0,3,6,365,10.0,10.0,10.0,10.0,8.0,8.0,0,3
1,1,1,2,1.0,1.0,1.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
1,1,1,3,1.0,1.0,2.0,4,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
0,4,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,4,2,1,2.0,1.0,1.0,1,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,2,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,2,4,1.0,1.0,2.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
0,17,4,2,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,7,1,5,1.0,2.0,1.0,5,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,2,1,4,1.0,1.0,2.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,17
0,11,2,1,1.0,1.0,1.0,5,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,8,2.0,3.0,5.0,8,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,49
1,5,1,6,1.0,2.0,4.0,4,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,7
0,22,1,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,2,1,3,1.0,1.0,2.0,5,1,1125,8.0,8.0,10.0,8.0,10.0,10.0,1,11
0,5,1,6,1.0,3.0,4.0,4,1,1125,4.0,8.0,10.0,10.0,10.0,6.0,1,11
1,2,1,5,1.0,3.0,3.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,49
1,2,1,4,1.0,2.0,3.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,49
0,4,1,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,3,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,29,2,2,1.0,1.0,0.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
0,1,1,5,1.0,2.0,3.0,4,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,17,1,3,1.0,1.0,2.0,2,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,1,2,1.0,1.0,1.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,4,1,2,2.0,1.0,1.0,5,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,35,4,1,1.0,1.0,2.0,1,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,24
1,1,1,3,1.0,1.0,2.0,5,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,49
0,3,2,4,1.0,1.0,3.0,4,1,1125,10.0,8.0,10.0,10.0,9.0,10.0,0,3
